pnu,landuse,stdg_addr,ldcg_cd,fl_nm,fl_ar,updt_ymd
4159026224106460000,paddy,경기도 화성시 남양읍 안석리,답,논,5305.24077311,
4159026224106370000,paddy,경기도 화성시 남양읍 안석리,답,논,3982.33099923,
4159026224105940000,paddy,경기도 화성시 남양읍 안석리,답,논,4071.293815,
4159026224106300000,paddy,경기도 화성시 남양읍 안석리,답,논,2425.30981885,
4159026224106290000,paddy,경기도 화성시 남양읍 안석리,답,논,3953.5843665,
4159026224106280000,paddy,경기도 화성시 남양읍 안석리,답,논,4000.61603057,
4159026224106270000,paddy,경기도 화성시 남양읍 안석리,답,논,3997.00773775,
4159026224106260000,paddy,경기도 화성시 남양읍 안석리,답,밭,2761.0601167,
4159026224106250000,paddy,경기도 화성시 남양읍 안석리,답,논,7207.71707079,
4159026224106230000,paddy,경기도 화성시 남양읍 안석리,답,논,2777.08749187,
4159026224106200000,paddy,경기도 화성시 남양읍 안석리,답,논,9382.94570456,
4159026224106180001,paddy,경기도 화성시 남양읍 안석리,답,밭,1084.44307843,2021-12-30
4159026224106180000,paddy,경기도 화성시 남양읍 안석리,답,시설,129.742094033,
4159026224106110000,paddy,경기도 화성시 남양읍 안석리,답,논,5454.26512043,
4159026224106100000,paddy,경기도 화성시 남양읍 안석리,답,논,4005.03843866,
4159026224106090000,paddy,경기도 화성시 남양읍 안석리,답,논,4033.10579422,
4159026224106080000,paddy,경기도 화성시 남양읍 안석리,답,논,2675.87168558,
4159026224106070000,paddy,경기도 화성시 남양읍 안석리,답,논,3091.97821963,
4159026224106010000,paddy,경기도 화성시 남양읍 안석리,답,논,3599.34948408,
4159026224106000000,paddy,경기도 화성시 남양읍 안석리,답,논,3978.04317856,
4159026224105990000,paddy,경기도 화성시 남양읍 안석리,답,논,4008.63798801,
4159026224105980000,paddy,경기도 화성시 남양읍 안석리,답,논,3734.00621144,
4159026224105970000,paddy,경기도 화성시 남양읍 안석리,답,논,3780.9166743,
4159026224105930000,paddy,경기도 화성시 남양읍 안석리,답,논,3953.71907866,
4159026224105920000,paddy,경기도 화성시 남양읍 안석리,답,시설,97.5361551377,
4159026224105900000,paddy,경기도 화성시 남양읍 안석리,답,시설,375.942547295,
4159026224105890000,paddy,경기도 화성시 남양읍 안석리,답,논,3072.15409479,2021-12-30
4159026224105880000,paddy,경기도 화성시 남양읍 안석리,답,밭,1792.47692426,
4159026224105860000,paddy,경기도 화성시 남양읍 안석리,답,논,4162.45668223,
4159026224105850000,paddy,경기도 화성시 남양읍 안석리,답,논,2330.41669776,
4159026224105530004,paddy,경기도 화성시 남양읍 안석리,답,논,4176.52690704,2021-12-30
4159026224105530000,paddy,경기도 화성시 남양읍 안석리,답,논,2700.59821323,
4159026224105520008,paddy,경기도 화성시 남양읍 안석리,답,논,2002.08232371,2021-12-30
4159026224105520007,paddy,경기도 화성시 남양읍 안석리,답,논,1841.42015981,2021-12-30
4159026224105520006,paddy,경기도 화성시 남양읍 안석리,답,논,2798.01035557,2021-12-30
4159026224105520002,field,경기도 화성시 남양읍 안석리,전,밭,625.8448792,
4159026224105490002,field,경기도 화성시 남양읍 안석리,전,밭,1246.50301168,
4159026224105480007,paddy,경기도 화성시 남양읍 안석리,답,논,3122.42919135,2021-12-30
4159026224105480006,paddy,경기도 화성시 남양읍 안석리,답,논,3704.30685406,
4159026224105480005,paddy,경기도 화성시 남양읍 안석리,답,밭,470.579454329,
4159026224105480003,paddy,경기도 화성시 남양읍 안석리,답,논,2961.09487354,2021-12-30
4159026224105400001,paddy,경기도 화성시 남양읍 안석리,답,과수,5741.7451546,2021-12-30
4159026224105230025,paddy,경기도 화성시 남양읍 안석리,답,논,3521.70088196,2021-12-30
4159026224105230022,paddy,경기도 화성시 남양읍 안석리,답,밭,1706.27997131,2021-12-30
4159026224105230013,paddy,경기도 화성시 남양읍 안석리,답,논,1972.31283433,2021-12-30
4159026224105230012,paddy,경기도 화성시 남양읍 안석리,답,논,6113.12943154,2021-12-30
4159026224100760008,paddy,경기도 화성시 남양읍 안석리,답,논,5661.74725186,
4159026224100650033,paddy,경기도 화성시 남양읍 안석리,답,논,7907.15985488,
4159026223110760000,field,경기도 화성시 남양읍 장덕리,전,밭,1157.60201989,
4159026223100340000,paddy,경기도 화성시 남양읍 장덕리,답,밭,1103.72789156,
4159026225106830001,field,경기도 화성시 남양읍 활초리,전,시설,102.72238949,2024-12-31
4159026224100650022,paddy,경기도 화성시 남양읍 안석리,답,논,13120.8281166,2024-12-31
4159026225106850000,paddy,경기도 화성시 남양읍 활초리,답,밭,456.717031353,2021-12-30
4159026225104720058,paddy,경기도 화성시 남양읍 활초리,답,논,7290.56659716,
4159026225104720047,paddy,경기도 화성시 남양읍 활초리,답,논,4651.09203035,2024-12-31
4159026224100650029,paddy,경기도 화성시 남양읍 안석리,답,논,6733.33781167,2024-12-31
4159026224100150003,field,경기도 화성시 남양읍 안석리,전,밭,556.347715643,2024-12-31
4159026224100130005,field,경기도 화성시 남양읍 안석리,전,밭,531.553738848,2024-12-31
4159026224100130003,paddy,경기도 화성시 남양읍 안석리,답,논,2463.92111506,2024-12-31
4159026224100120010,paddy,경기도 화성시 남양읍 안석리,답,밭,2305.86542436,2024-12-31
4159026224100120008,paddy,경기도 화성시 남양읍 안석리,답,밭,1806.7159933,2024-12-31
4159026224100120007,paddy,경기도 화성시 남양읍 안석리,답,논,775.503096782,2024-12-31
4159026224100120003,field,경기도 화성시 남양읍 안석리,전,밭,6367.60752055,2024-12-31
4159026224100120002,paddy,경기도 화성시 남양읍 안석리,답,밭,1849.5420585,2024-12-31
4159026224100120000,paddy,경기도 화성시 남양읍 안석리,답,논,3394.90441842,2024-12-31
4159026225104720056,paddy,경기도 화성시 남양읍 활초리,답,논,3459.85089947,2024-12-31
4159026224100110000,paddy,경기도 화성시 남양읍 안석리,답,논,3522.27666557,2024-12-31
4159026224100120009,paddy,경기도 화성시 남양읍 안석리,답,논,1149.28466039,2024-12-31
4159026224100130006,paddy,경기도 화성시 남양읍 안석리,답,논,1389.8792085,2022-12-30
4159026224100130010,paddy,경기도 화성시 남양읍 안석리,답,논,1447.65317356,
4159026225104720054,paddy,경기도 화성시 남양읍 활초리,답,논,1650.77740764,
4159026225106860001,paddy,경기도 화성시 남양읍 활초리,답,논,1369.73420855,
4159026225106850002,paddy,경기도 화성시 남양읍 활초리,답,논,3150.95680582,
4159026225106850001,paddy,경기도 화성시 남양읍 활초리,답,논,2092.47953438,
4159026225106840002,paddy,경기도 화성시 남양읍 활초리,답,논,2525.51050173,
4159026225106840000,paddy,경기도 화성시 남양읍 활초리,답,논,7231.52198958,
4159026225104720066,paddy,경기도 화성시 남양읍 활초리,답,논,2118.7928288,
4159026225104720065,paddy,경기도 화성시 남양읍 활초리,답,논,1962.52925494,
4159026225104720064,paddy,경기도 화성시 남양읍 활초리,답,논,1612.68532392,
4159026225104720062,field,경기도 화성시 남양읍 활초리,전,논,3286.43947042,
4159026225104720061,paddy,경기도 화성시 남양읍 활초리,답,논,2748.82409536,
4159026225104720060,paddy,경기도 화성시 남양읍 활초리,답,논,1366.34456314,
4159026225104720059,paddy,경기도 화성시 남양읍 활초리,답,논,2076.39496371,
4159026225104720057,paddy,경기도 화성시 남양읍 활초리,답,논,1932.04478408,
4159026225104720055,paddy,경기도 화성시 남양읍 활초리,답,논,1917.6639072,
4159026225104720053,paddy,경기도 화성시 남양읍 활초리,답,논,2160.06658996,
4159026225104720050,paddy,경기도 화성시 남양읍 활초리,답,논,3488.31823796,
4159026225104720048,paddy,경기도 화성시 남양읍 활초리,답,논,1273.3089874,
4159026225104720046,paddy,경기도 화성시 남양읍 활초리,답,논,1506.93201441,
4159026225104720044,paddy,경기도 화성시 남양읍 활초리,답,논,1191.72395759,
4159026225104720043,paddy,경기도 화성시 남양읍 활초리,답,논,3002.96888894,
4159026225104720042,paddy,경기도 화성시 남양읍 활초리,답,논,4885.0560567,
4159026225104720041,paddy,경기도 화성시 남양읍 활초리,답,논,1115.47793621,
4159026225104720021,paddy,경기도 화성시 남양읍 활초리,답,논,1384.18294239,
4159026225104720020,paddy,경기도 화성시 남양읍 활초리,답,논,1914.64777892,
4159026225104720017,field,경기도 화성시 남양읍 활초리,전,밭,1574.21837582,2021-12-30
4159026224106410000,paddy,경기도 화성시 남양읍 안석리,답,논,1140.51233227,
4159026224106390000,paddy,경기도 화성시 남양읍 안석리,답,논,3671.00899981,
4159026224106360000,paddy,경기도 화성시 남양읍 안석리,답,논,4691.29336977,
4159026224106350000,paddy,경기도 화성시 남양읍 안석리,답,논,3539.78277164,
4159026224106330000,paddy,경기도 화성시 남양읍 안석리,답,논,7154.211277,
4159026224106320000,paddy,경기도 화성시 남양읍 안석리,답,논,3611.92124523,
4159026224106310000,paddy,경기도 화성시 남양읍 안석리,답,논,1383.33085428,
4159026224105570000,paddy,경기도 화성시 남양읍 안석리,천,밭,694.209517943,
4159026224100650035,paddy,경기도 화성시 남양읍 안석리,답,논,5395.67408581,2021-12-30
4159026224100130011,paddy,경기도 화성시 남양읍 안석리,답,논,2760.37645041,
4159026224100130009,paddy,경기도 화성시 남양읍 안석리,답,논,2720.86270272,
4159026224100130007,paddy,경기도 화성시 남양읍 안석리,답,논,1878.24787443,2021-12-30
4159026224100130004,paddy,경기도 화성시 남양읍 안석리,답,논,2407.98775761,
4159026224100130002,paddy,경기도 화성시 남양읍 안석리,답,논,1046.7206267,
4159026226103990003,paddy,경기도 화성시 남양읍 온석리,답,논,869.933423351,2024-12-31
4159026226105030003,paddy,경기도 화성시 남양읍 온석리,답,밭,11117.4539705,2024-12-31
4159026225106870005,paddy,경기도 화성시 남양읍 활초리,답,논,277.169059957,2024-12-31
4159026225104760033,paddy,경기도 화성시 남양읍 활초리,답,밭,2391.90745473,2024-12-31
4159026225104760000,paddy,경기도 화성시 남양읍 활초리,답,밭,740.792407949,2024-12-31
4159026226104060000,paddy,경기도 화성시 남양읍 온석리,답,논,3107.52249255,2024-12-31
4159026226104030000,paddy,경기도 화성시 남양읍 온석리,답,논,2183.31237342,2024-12-31
4159026226105030000,paddy,경기도 화성시 남양읍 온석리,답,시설,4787.28617061,2022-12-30
4159026225106810001,paddy,경기도 화성시 남양읍 활초리,답,비경지,249.555689502,2021-12-30
4159036027104490003,field,경기도 화성시 팔탄면 노하리,전,밭,874.717706747,
4159026226105030006,paddy,경기도 화성시 남양읍 온석리,답,논,5864.78251283,
4159026226105030004,paddy,경기도 화성시 남양읍 온석리,답,논,8928.18345875,
4159026226105020002,paddy,경기도 화성시 남양읍 온석리,답,논,4177.74911539,
4159026226105020001,paddy,경기도 화성시 남양읍 온석리,답,논,9475.83993204,
4159026226105020000,paddy,경기도 화성시 남양읍 온석리,답,논,3526.31979378,
4159026226105010012,paddy,경기도 화성시 남양읍 온석리,답,밭,512.334929572,2021-12-30
4159026226105010009,paddy,경기도 화성시 남양읍 온석리,답,논,4979.52144483,
4159026226105010007,paddy,경기도 화성시 남양읍 온석리,답,논,4893.38147692,
4159026226105010005,paddy,경기도 화성시 남양읍 온석리,답,논,5147.43080489,
4159026226105010004,paddy,경기도 화성시 남양읍 온석리,답,논,5041.69803497,
4159026226105010003,paddy,경기도 화성시 남양읍 온석리,답,논,2379.89439116,
4159026226105010002,paddy,경기도 화성시 남양읍 온석리,답,논,3752.27653052,
4159026226105010000,paddy,경기도 화성시 남양읍 온석리,답,논,7353.8372622,2021-12-30
4159026226103950001,field,경기도 화성시 남양읍 온석리,전,비경지,50.3936632469,2021-12-30
4159026226103940013,paddy,경기도 화성시 남양읍 온석리,답,밭,648.847705861,
4159026225104760036,field,경기도 화성시 남양읍 활초리,전,밭,102.84212551,
4159026225106810000,paddy,경기도 화성시 남양읍 활초리,답,논,5904.75527581,
4159026225106880003,paddy,경기도 화성시 남양읍 활초리,답,논,5300.33995265,
4159026225106880001,paddy,경기도 화성시 남양읍 활초리,답,논,4873.61414469,
4159026225106870004,paddy,경기도 화성시 남양읍 활초리,답,논,3927.68294971,
4159026225106870002,paddy,경기도 화성시 남양읍 활초리,답,논,883.509863793,
4159026225106870001,paddy,경기도 화성시 남양읍 활초리,답,논,633.480829192,2021-12-30
4159026225106800003,paddy,경기도 화성시 남양읍 활초리,답,논,5592.94493067,
4159026225106870000,paddy,경기도 화성시 남양읍 활초리,답,논,887.723278655,
4159026225106860005,paddy,경기도 화성시 남양읍 활초리,답,논,1584.85690399,
4159026225106860004,paddy,경기도 화성시 남양읍 활초리,답,논,1038.06700895,
4159026225106860003,paddy,경기도 화성시 남양읍 활초리,답,논,1626.77165656,
4159026225106860002,paddy,경기도 화성시 남양읍 활초리,답,논,1605.80871751,
4159026225106830000,field,경기도 화성시 남양읍 활초리,전,밭,3926.4219366,2021-12-30
4159026225106800000,paddy,경기도 화성시 남양읍 활초리,답,논,6046.69217962,
4159026225104760039,field,경기도 화성시 남양읍 활초리,전,밭,368.152984649,2021-12-30
4159026225104760008,paddy,경기도 화성시 남양읍 활초리,답,논,526.462279356,
4159026225104720019,paddy,경기도 화성시 남양읍 활초리,답,논,2306.65493589,
4159036027105130000,paddy,경기도 화성시 팔탄면 노하리,답,밭,1400.68441675,2024-12-31
4159036027104900000,field,경기도 화성시 팔탄면 노하리,전,밭,222.531588418,2024-12-31
4159036027104230008,field,경기도 화성시 팔탄면 노하리,전,밭,751.787856088,2024-12-31
4159036027111920000,paddy,경기도 화성시 팔탄면 노하리,답,밭,5635.31190714,2024-12-31
4159036027111900005,paddy,경기도 화성시 팔탄면 노하리,답,밭,3211.18333042,2024-12-31
4159036027105260000,field,경기도 화성시 팔탄면 노하리,전,밭,777.631522306,2024-12-31
4159036027105170002,field,경기도 화성시 팔탄면 노하리,대,밭,202.677479532,2024-12-31
4159036027105160003,field,경기도 화성시 팔탄면 노하리,대,밭,141.805155674,2022-12-30
4159036027105150000,field,경기도 화성시 팔탄면 노하리,전,밭,2142.29280547,2024-12-31
4159036027105140000,paddy,경기도 화성시 팔탄면 노하리,답,논,1771.75406921,2024-12-31
4159036027105000000,field,경기도 화성시 팔탄면 노하리,전,밭,234.566105498,
4159036027104540013,field,경기도 화성시 팔탄면 노하리,전,밭,1110.3522903,2024-12-31
4159036027104540001,field,경기도 화성시 팔탄면 노하리,전,밭,548.186613836,2021-12-30
